PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Kevion Nolan,25.0,22,384.42333333333335,94,41,74,10,3,30,0.351,0.348,0.714
Kevon Harris,27.0,27,776.4166666666666,442,144,65,26,5,39,0.492,0.381,0.746
Kevon Harris,27.0,3,32.016666666666666,25,8,2,2,0,3,0.625,0.0,0.833
Kevon Looney,28.0,74,1194.4283333333333,334,419,133,28,29,50,0.597,0.0,0.675
Keyontae Johnson,24.0,25,803.985,498,146,53,30,14,46,0.524,0.392,0.78
Keyontae Johnson,24.0,14,185.3,75,33,8,4,0,7,0.508,0.286,0.6
Keyonte George,20.0,81,2180.6866666666665,1086,233,364,44,8,199,0.397,0.339,0.837
Keyshawn Bryant,24.0,6,60.385,15,13,2,2,3,0,0.304,0.125,0.0
Khaalia Hillsman,27.0,1,0.8683333333333333,0,0,0,0,0,0,0.0,0.0,0.0
Khalid Moore,23.0,4,53.483333333333334,8,9,4,0,0,1,0.333,0.2,0.5
Khalifa Diop,22.0,3,52.055,12,24,5,2,2,6,0.625,0.0,0.5
Khris Middleton,32.0,55,1487.27,828,257,292,51,15,127,0.493,0.381,0.833
Kia Nurse,28.0,40,789.325,234,91,53,24,2,29,0.343,0.35,0.889
Kiah Stokes,31.0,40,791.6266666666667,86,234,23,26,39,17,0.434,0.185,0.5
Kierstan Bell,24.0,36,423.57166666666666,132,56,18,15,5,14,0.346,0.244,0.6
Kihei Clark,24.0,15,306.21166666666664,80,31,80,11,3,31,0.415,0.35,0.706
Kihei Clark,24.0,3,30.033333333333335,6,1,5,2,0,4,0.25,0.0,0.667
Killian Hayes,22.0,42,1007.6583333333333,289,119,205,36,20,51,0.413,0.297,0.66
Kira Lewis Jr.,23.0,28,264.2366666666667,89,26,37,9,2,14,0.37,0.121,0.85
Kira Lewis Jr.,23.0,10,319.74833333333333,152,24,52,15,3,14,0.435,0.319,0.917
Klay Thompson,34.0,77,2284.1683333333335,1375,254,176,50,35,117,0.432,0.387,0.927
Kobe Brown,24.0,49,521.24,165,97,34,21,11,14,0.43,0.346,0.588
Kobe Brown,24.0,18,578.32,345,120,100,19,12,42,0.5,0.333,0.864
Kobe Bufkin,20.0,22,331.27,151,49,45,11,9,33,0.353,0.188,0.69
Kobe Bufkin,20.0,14,447.31666666666666,331,76,83,19,8,53,0.444,0.356,0.829
Kobi Simmons,26.0,23,725.9383333333334,366,94,114,22,10,68,0.438,0.388,0.83
Kobi Simmons,26.0,4,67.43333333333334,20,7,12,6,2,1,0.429,0.25,0.0
Kobi Simmons,26.0,3,43.416666666666664,16,9,12,0,0,8,0.5,0.5,0.5
Kok Yat,21.0,26,339.51,126,32,10,9,4,12,0.414,0.371,0.8
Kok Yat,21.0,3,7.883333333333334,0,2,0,0,0,0,0.0,0.0,0.0
Kong Kong,23.0,7,25.583333333333332,10,1,1,0,1,3,1.0,1.0,0.0
Kris Bankston,25.0,4,34.43333333333333,3,11,4,3,2,5,0.333,0.0,1.0
Kris Dunn,30.0,66,1249.1766666666667,357,189,254,68,28,79,0.47,0.369,0.688
Kris Murray,23.0,67,1471.7716666666668,426,246,86,60,21,63,0.4,0.274,0.651
Kris Murray,23.0,3,99.26666666666667,58,25,5,3,2,3,0.521,0.353,0.25
Kristaps Porziņģis,28.0,57,1689.9483333333333,1145,409,115,42,111,89,0.516,0.375,0.858
Kristi Toliver,37.0,11,99.30166666666666,40,8,8,3,0,7,0.333,0.357,0.8
Kristine Anigwe,27.0,13,88.96166666666667,25,22,4,3,5,7,0.417,0.0,0.625
Kristy Wallace,28.0,37,728.49,244,82,71,23,9,49,0.401,0.435,0.75
Kyle Alexander,27.0,5,76.15,33,19,3,3,8,5,0.632,0.5,0.615
Kyle Anderson,30.0,79,1781.8816666666667,506,273,331,71,47,91,0.46,0.229,0.708
Kyle Kuzma,28.0,70,2281.141666666667,1553,464,296,37,49,192,0.463,0.336,0.775
Kyle Lowry,38.0,60,1689.7666666666667,487,194,253,59,21,85,0.432,0.392,0.84
Kyle Mangas,25.0,34,1157.25,612,105,128,41,19,54,0.465,0.364,0.862
Kyler Edwards,25.0,34,1144.5616666666667,510,162,132,41,13,58,0.433,0.332,0.69
Kylor Kelley,26.0,29,639.425,245,186,43,6,85,25,0.686,0.0,0.625
Kyrie Irving,32.0,58,2029.6083333333333,1487,290,299,74,28,106,0.497,0.411,0.905
LJ Figueroa,26.0,3,57.63333333333333,51,19,4,2,0,2,0.647,0.25,0.462
LaMelo Ball,22.0,22,711.35,526,113,176,40,4,83,0.433,0.355,0.865
Lacey James,27.0,28,386.7416666666667,115,118,26,5,13,26,0.511,0.0,0.458
Laeticia Amihere,22.0,21,146.59166666666667,56,20,4,5,9,11,0.405,0.0,0.537
Lamar Stevens,26.0,38,559.0133333333333,272,127,28,23,22,24,0.45,0.304,0.778
Lance Stephenson,33.0,31,865.8016666666666,444,202,146,27,3,65,0.449,0.365,0.792
Landers Nolley II,24.0,29,722.5666666666667,396,146,120,27,5,59,0.399,0.31,0.766
Landers Nolley II,24.0,5,85.98666666666666,40,11,6,1,1,3,0.556,0.5,0.0
Landon Kirkwood,26.0,2,31.655,4,3,1,2,0,1,0.286,0.0,0.0
Landry Shamet,27.0,46,726.4966666666667,327,62,54,25,10,30,0.431,0.338,0.826
Larry Nance Jr.,31.0,61,1216.1383333333333,350,307,113,61,19,49,0.573,0.415,0.77
Lauren Cox,26.0,1,0.10666666666666667,0,0,0,0,0,0,0.0,0.0,0.0
Lauri Markkanen,27.0,55,1819.7466666666667,1278,449,110,50,26,77,0.48,0.399,0.899
Layshia Clarendon,33.0,24,686.5566666666666,267,73,82,27,0,54,0.497,0.457,0.915
LeBron James,39.0,71,2503.6833333333334,1822,518,589,89,38,245,0.54,0.41,0.75
Leaky Black,25.0,29,331.6433333333333,77,64,26,8,11,12,0.467,0.44,0.667
Leaky Black,25.0,18,436.91,102,94,38,17,10,13,0.424,0.362,0.364
Leigha Brown,23.0,25,130.195,21,21,10,5,2,11,0.308,0.1,0.667
Leonard Miller,20.0,22,177.61666666666667,106,60,16,9,5,14,0.494,0.375,0.813
Leonard Miller,20.0,20,608.955,406,181,71,24,9,48,0.48,0.378,0.725
Lester Quinones,23.0,44,609.3466666666667,319,101,67,13,5,32,0.41,0.36,0.764
Lester Quinones,23.0,1,26.226666666666667,22,0,4,2,0,2,0.375,0.545,0.5
Lexie Brown,29.0,12,363.7133333333333,149,25,29,11,3,16,0.486,0.415,0.875
Lexie Hull,24.0,30,619.0883333333334,138,82,32,30,9,30,0.372,0.217,0.773
Li Meng,29.0,34,539.52,190,36,35,10,1,28,0.378,0.364,0.846
Lindell Wigginton,26.0,5,45.513333333333335,32,5,3,3,0,8,0.5,0.556,1.0
Lindsay Allen,29.0,29,698.1966666666667,179,71,130,17,3,37,0.399,0.206,0.792
Lindy Waters III,26.0,38,280.2083333333333,137,40,24,5,7,7,0.471,0.435,1.0
Lindy Waters III,26.0,10,329.76666666666665,216,65,25,16,8,17,0.486,0.44,0.958
Linnae Harper,29.0,14,72.62333333333333,20,9,4,2,0,4,0.308,0.364,0.0
Liz Dixon,23.0,14,77.94166666666666,27,15,3,0,3,4,0.526,0.0,0.875
Logan Johnson,24.0,22,321.255,134,61,27,14,2,13,0.49,0.348,0.696
Logan Johnson,24.0,2,14.783333333333333,7,1,0,2,0,1,0.5,1.0,1.0
London Johnson,20.0,25,649.375,265,53,131,14,10,55,0.43,0.319,0.805
Lonnie Walker IV,25.0,58,1011.14,565,127,74,32,20,51,0.423,0.384,0.763
Lorela Cubaj,25.0,3,18.666666666666668,0,7,0,0,1,1,0.0,0.0,0.0
Loudon Love,26.0,30,560.52,250,129,28,33,14,35,0.53,0.0,0.59
Louis King,25.0,31,1000.06,523,169,89,35,16,72,0.444,0.335,0.757
Louis King,25.0,4,107.26666666666667,36,18,11,4,5,6,0.412,0.318,0.5
Louis Olinde,26.0,5,85.15166666666667,17,17,0,4,1,5,0.4,0.286,0.75
Lucas Williamson,25.0,27,732.9766666666667,249,86,32,27,17,19,0.391,0.323,0.692
Luguentz Dort,25.0,79,2245.971666666667,860,284,113,71,47,74,0.438,0.394,0.826
Luka Dončić,25.0,70,2624.04,2370,647,686,99,38,282,0.487,0.382,0.786
Luka Garza,25.0,25,121.84,99,31,4,4,1,6,0.48,0.281,0.72
Luka Samanic,24.0,49,545.535,267,143,34,10,12,42,0.412,0.255,0.821
Luke Avdalovic,25.0,27,222.47333333333333,98,46,15,4,2,6,0.378,0.4,0.571
Luke Kennard,28.0,39,999.0466666666666,429,113,136,20,2,54,0.448,0.45,0.889
Luke Kornet,28.0,63,983.31,334,261,67,23,61,21,0.7,1.0,0.907
Luke Martinez,33.0,26,471.1016666666667,209,67,34,22,2,18,0.404,0.349,1.0
Luke Travers,22.0,6,160.78166666666667,45,38,12,5,13,10,0.5,0.273,0.8
MJ Walker,26.0,20,364.93333333333334,163,30,20,5,6,19,0.429,0.398,1.0
Mac McClung,25.0,27,956.14,693,128,179,30,17,89,0.507,0.396,0.843
Maddy Siegrist,24.0,39,319.39,146,61,8,8,7,9,0.509,0.333,0.931
Madi Williams,24.0,5,46.445,10,5,1,2,1,6,0.333,0.0,0.0
Makur Maker,23.0,23,486.24333333333334,201,142,25,6,12,30,0.451,0.298,0.741
Makur Maker,23.0,5,43.861666666666665,17,14,1,0,1,3,0.6,0.5,0.429
Malachi Flynn,26.0,69,876.9216666666666,380,114,130,38,8,63,0.418,0.331,0.732
Malachi Smith,24.0,28,668.63,255,126,78,22,11,35,0.457,0.416,0.833
Malachi Smith,24.0,2,18.916666666666668,1,3,2,1,0,5,0.0,0.0,0.5
Malaki Branham,21.0,79,1711.01,774,162,166,31,8,96,0.428,0.359,0.821
Malcolm Brogdon,31.0,39,1120.8166666666666,613,148,214,27,8,60,0.44,0.412,0.819
Malcolm Cazalon,22.0,16,415.7916666666667,132,49,36,17,11,27,0.341,0.345,0.769
Malcolm Cazalon,22.0,5,71.61666666666666,31,9,6,4,0,5,0.387,0.238,0.5
Malcolm Hill,28.0,30,1024.4183333333333,700,167,84,47,9,50,0.501,0.441,0.922
Malcolm Hill,28.0,4,49.31666666666667,15,12,0,1,0,4,0.278,0.083,0.667
Malik Beasley,27.0,79,2337.3716666666664,889,290,108,59,9,54,0.443,0.413,0.714
Malik Fitts,26.0,25,642.9216666666666,216,119,33,13,8,32,0.457,0.296,0.8
Malik Monk,26.0,72,1872.3066666666666,1110,212,370,45,39,150,0.443,0.35,0.829
Malik Williams,25.0,33,766.245,365,306,46,26,41,41,0.436,0.32,0.652
Malik Williams,25.0,7,106.50833333333334,19,38,2,3,4,3,0.265,0.2,0.0
Malique Lewis,19.0,34,949.0183333333333,307,201,52,37,41,42,0.511,0.384,0.692
Mamadi Diakite,27.0,18,495.5683333333333,259,154,31,15,28,28,0.545,0.317,0.636
Mamadi Diakite,27.0,6,24.435,12,4,2,1,1,1,0.667,0.0,0.667
Manny Bates,24.0,3,40.3,10,10,0,2,2,2,0.385,0.0,0.0
Manny Camper,25.0,28,534.2533333333333,127,113,45,14,8,24,0.417,0.407,0.667
Maozinha Pereira,23.0,24,481.925,211,172,21,29,23,26,0.609,0.313,0.676
Maozinha Pereira,23.0,7,121.63333333333334,48,37,2,6,4,5,0.514,0.385,0.7
MarJon Beauchamp,23.0,52,723.205,264,116,39,15,8,38,0.474,0.372,0.674
MarJon Beauchamp,23.0,3,108.91666666666667,74,19,17,4,0,10,0.453,0.292,0.846
Marcio Santos,21.0,1,17.5,2,6,0,0,0,1,0.0,0.0,0.5
Marcus Bagley,22.0,16,358.3833333333333,134,85,11,14,6,13,0.368,0.303,0.55
Marcus Bingham Jr.,23.0,3,18.816666666666666,0,6,1,1,1,3,0.0,0.0,0.0
Marcus Burk,26.0,29,478.305,150,50,26,15,6,21,0.375,0.313,0.833
Marcus Carr,25.0,4,46.18333333333333,6,6,7,2,0,4,0.2,0.0,0.667
Marcus Garrett,25.0,33,1021.4966666666667,338,167,138,60,22,46,0.45,0.341,0.852
Marcus Garrett,25.0,5,103.29,25,22,19,8,1,6,0.333,0.333,0.333
Marcus Morris Sr.,34.0,49,816.9766666666667,316,134,36,15,13,30,0.439,0.403,0.818
Marcus Sasser,23.0,76,1486.16,664,135,253,50,13,97,0.429,0.361,0.838
Marcus Smart,30.0,20,604.845,289,53,86,41,5,62,0.43,0.313,0.768
Marina Mabrey,27.0,39,1168.985,585,146,140,29,18,86,0.411,0.39,0.836
Marine Johannès,29.0,35,661.5583333333333,249,50,58,23,2,47,0.414,0.368,0.75
Mark Smith,24.0,4,35.10333333333333,3,10,2,0,0,3,0.091,0.0,0.5
Mark Williams,22.0,19,508.39166666666665,242,184,22,16,20,17,0.649,0.0,0.719
Markelle Fultz,26.0,43,909.9383333333334,335,138,120,42,15,50,0.472,0.222,0.697
Markieff Morris,34.0,26,216.38833333333332,66,39,16,5,3,12,0.338,0.357,0.833
Markquis Nowell,24.0,13,414.76666666666665,180,34,99,24,6,36,0.407,0.337,0.706
Markquis Nowell,24.0,5,116.62666666666667,50,14,29,5,2,17,0.333,0.333,1.0
Marques Bolden,26.0,26,640.0366666666666,325,225,35,9,43,47,0.55,0.381,0.808
Marques Bolden,26.0,11,121.28,37,34,4,3,7,3,0.68,0.0,0.75
Marquese Chriss,26.0,8,146.545,107,46,13,7,7,11,0.442,0.25,0.769
Marvin Bagley III,25.0,50,1053.3516666666667,583,312,55,20,33,59,0.586,0.391,0.762
Marvin Smith,28.0,16,235.65333333333334,77,39,11,6,2,12,0.364,0.293,0.833
Mason Jones,25.0,23,766.1216666666667,369,119,193,22,11,72,0.513,0.476,0.836
Mason Jones,25.0,5,27.683333333333334,7,5,5,1,0,2,0.25,0.286,0.5
Mason Plumlee,34.0,46,673.9266666666666,244,234,55,14,17,36,0.569,0.0,0.707
Mason Plumlee,34.0,1,29.033333333333335,14,7,4,2,0,3,0.625,0.0,0.667
Matas Buzelis,19.0,26,831.2866666666666,373,180,49,23,54,54,0.445,0.273,0.679
Matisse Thybulle,27.0,65,1487.3833333333334,354,136,90,113,49,40,0.397,0.346,0.759
Matt Hurt,24.0,22,733.5,451,164,36,13,31,25,0.506,0.407,0.791
Matt Hurt,24.0,15,214.73833333333334,58,38,15,6,8,7,0.361,0.226,0.778
Matt Lewis,25.0,5,90.66833333333334,56,14,4,2,1,2,0.541,0.458,0.714
Matt Morgan,26.0,4,75.02166666666666,41,10,8,2,0,4,0.4,0.32,1.0
Matt Ryan,27.0,28,390.385,152,40,18,6,1,19,0.434,0.451,0.929
Matt Ryan,27.0,2,44.325,17,3,6,0,0,0,0.313,0.333,1.0
Matthew Mayer,24.0,24,244.225,81,37,19,9,11,9,0.302,0.2,0.846
Matthew Mayer,24.0,4,100.98833333333333,50,29,4,3,3,7,0.516,0.435,0.889
Maurice Harkless,31.0,7,159.65,42,25,10,2,5,9,0.6,0.4,1.0
Max Christie,21.0,72,1103.5066666666667,383,171,79,24,25,46,0.44,0.384,0.857
Max Strus,28.0,70,2239.175,853,338,283,64,29,112,0.418,0.351,0.794
Maxi Kleber,32.0,43,871.4116666666666,191,143,68,17,30,28,0.432,0.348,0.702
Maxwell Lewis,21.0,41,242.24166666666667,45,28,16,5,4,21,0.279,0.13,0.727
Maxwell Lewis,21.0,25,718.63,375,122,49,33,32,49,0.424,0.356,0.882
Maya Caldwell,25.0,30,304.2866666666667,58,27,19,9,3,22,0.292,0.138,0.857
McKinley Wright IV,25.0,2,34.4,17,2,4,1,0,7,0.538,0.333,0.667
Megan Gustafson,27.0,34,513.5283333333333,269,131,25,13,14,37,0.526,0.349,0.806
Melvin Frazier Jr.,27.0,31,908.8083333333333,331,227,60,51,17,54,0.493,0.311,0.545
Mercedes Russell,28.0,37,705.0766666666667,185,149,48,16,17,55,0.516,0.0,0.605
Mfiondu Kabengele,26.0,5,96.73833333333333,40,22,8,6,4,6,0.542,0.364,0.714
MiKyle McIntosh,29.0,9,151.555,36,37,13,6,0,10,0.25,0.083,0.636
Micah Potter,26.0,28,804.4483333333334,433,254,80,25,49,71,0.508,0.373,0.745
Micah Potter,26.0,24,393.6333333333333,142,113,31,8,8,23,0.449,0.329,0.8
Michael Devoe,24.0,30,864.7316666666667,445,113,91,33,17,50,0.474,0.386,0.763
Michael Devoe,24.0,4,95.63666666666667,75,13,18,5,1,11,0.532,0.647,0.583
Michael Foster Jr.,21.0,32,737.43,339,239,57,26,31,55,0.588,0.333,0.651
Michael Foster Jr.,21.0,5,113.33666666666667,47,25,6,4,7,14,0.432,0.5,0.538
Michael Frazier II,30.0,18,429.93666666666667,207,58,21,13,7,25,0.491,0.355,0.786
Michael Harden,26.0,7,76.36666666666666,11,12,10,5,0,8,0.19,0.214,0.0
Michael Porter Jr.,26.0,81,2564.605,1356,565,122,42,53,92,0.484,0.397,0.836
Michaela Onyenwere,24.0,40,953.0766666666667,355,147,51,30,19,81,0.404,0.315,0.759
Mikael Jantunen,24.0,4,71.82666666666667,31,13,2,2,0,3,0.474,0.364,0.818
Mikal Bridges,27.0,82,2854.24,1606,372,299,81,30,164,0.436,0.372,0.814
Mike Bothwell,24.0,5,37.666666666666664,7,7,3,0,1,0,0.25,0.167,0.0
Mike Conley,36.0,76,2193.4583333333335,869,218,449,88,17,102,0.457,0.442,0.911
Mike Daum,28.0,6,108.79833333333333,55,27,6,0,8,7,0.409,0.367,0.8
Mike Miles Jr.,21.0,19,420.0,231,45,51,13,3,15,0.465,0.403,0.75
Mike Miles Jr.,21.0,5,94.03333333333333,61,15,19,4,1,9,0.5,0.267,0.75
Mike Muscala,33.0,53,600.18,157,125,37,9,13,22,0.359,0.292,0.68
Mike Watkins,28.0,2,10.7,2,1,0,0,0,1,0.5,0.0,0.0
Miles Bridges,26.0,69,2581.116666666667,1449,505,231,65,33,138,0.462,0.349,0.825
Miles McBride,23.0,68,1327.74,562,100,114,50,7,30,0.452,0.41,0.86
Miles Norris,24.0,29,883.2183333333334,367,163,42,25,24,21,0.455,0.383,0.778
Miles Norris,24.0,4,56.916666666666664,30,17,8,3,0,1,0.6,0.455,0.5
Miller Kopp,25.0,26,456.405,163,64,21,8,6,18,0.381,0.311,0.933
Mitchell Robinson,26.0,31,768.11,173,263,18,37,35,25,0.575,0.0,0.409
Miye Oni,26.0,32,973.3733333333333,271,166,143,36,15,72,0.452,0.35,0.621
Mo Bamba,26.0,57,740.3516666666667,253,238,41,22,60,39,0.49,0.391,0.68
Mojave King,22.0,15,132.89333333333335,59,10,10,5,3,4,0.381,0.265,0.333
Mojave King,22.0,5,48.666666666666664,20,8,5,1,1,2,0.316,0.273,0.833
Monique Billings,28.0,39,652.97,187,194,30,16,12,38,0.407,0.0,0.836
Monté Morris,29.0,33,476.04333333333335,164,57,69,19,9,7,0.405,0.386,0.684
Morgan Bertsch,27.0,28,397.7683333333333,122,47,19,10,7,30,0.456,0.444,0.75
Moriah Jefferson,30.0,39,972.265,409,77,140,43,7,63,0.433,0.352,0.82
Moritz Wagner,27.0,80,1414.7366666666667,868,347,96,39,21,97,0.601,0.33,0.814
Moses Brown,24.0,22,199.97833333333332,75,86,7,5,7,11,0.508,0.0,0.29
Moses Brown,24.0,5,97.37333333333333,51,35,3,4,11,8,0.68,0.0,0.708
Moses Brown,24.0,2,39.99333333333333,18,13,2,0,0,2,0.421,0.0,0.167
Moses Moody,22.0,66,1155.885,533,196,57,42,24,44,0.462,0.36,0.785
Moses Wright,25.0,3,30.883333333333333,11,6,0,3,2,4,0.5,0.0,0.5
Mouhamadou Gueye,25.0,26,811.8983333333333,358,210,42,19,63,65,0.537,0.222,0.492
Mouhamadou Gueye,25.0,16,204.17166666666665,63,47,10,6,23,22,0.358,0.2,0.545
Mouhamed Gueye,21.0,11,193.06666666666666,72,48,13,8,11,9,0.397,0.36,0.773
Mouhamed Gueye,21.0,4,65.855,33,21,4,7,5,3,0.485,0.125,0.0
Moussa Diabaté,22.0,14,408.5183333333333,218,144,35,17,28,24,0.567,0.2,0.558
Moussa Diabaté,22.0,13,112.08,45,45,9,8,4,8,0.455,0.0,0.625
Mychal Mulder,30.0,27,467.4533333333333,141,27,34,11,4,18,0.338,0.29,0.778
Mychal Mulder,30.0,3,49.2,14,7,4,2,1,2,0.313,0.231,0.5
Myisha Hines-Allen,29.0,35,616.4566666666667,197,154,77,23,6,52,0.34,0.273,0.717
Myles Burns,24.0,25,346.3983333333333,125,89,27,35,4,13,0.4,0.278,0.548
Myles Burns,24.0,2,9.766666666666667,9,6,0,0,0,1,0.667,1.0,0.0
Myles Powell,26.0,1,6.566666666666666,4,3,2,0,0,0,0.25,0.0,1.0
Myles Turner,28.0,77,2076.4366666666665,1313,533,100,39,144,109,0.524,0.358,0.773
Myron Gardner,23.0,31,468.4316666666667,150,132,28,16,9,14,0.4,0.329,0.636
NaLyssa Smith,23.0,31,884.9366666666666,479,285,44,10,10,84,0.477,0.284,0.677
Naji Marshall,26.0,66,1257.1233333333332,466,240,128,49,12,65,0.463,0.387,0.791
Napheesa Collier,27.0,37,1238.2666666666667,796,313,94,61,43,89,0.485,0.298,0.84
Nassir Little,24.0,45,458.28333333333336,152,75,21,10,10,14,0.46,0.3,0.85
Natasha Cloud,32.0,37,1198.7466666666667,469,138,229,39,10,95,0.377,0.298,0.9
Natasha Howard,32.0,39,1288.5783333333334,642,313,100,50,45,109,0.458,0.299,0.815
Nate Bradley,27.0,2,16.4,8,0,1,0,0,2,1.0,1.0,1.0
Nate Darling,25.0,5,123.46666666666667,56,16,9,4,1,7,0.351,0.324,0.714
Nate Darling,25.0,2,48.233333333333334,13,4,6,1,1,3,0.227,0.091,0.5
Nate Hinton,25.0,24,738.375,352,182,114,54,18,68,0.43,0.295,0.724
Nate Hinton,25.0,21,233.02166666666668,104,52,21,19,2,9,0.475,0.412,0.778
Nate Laszewski,24.0,3,41.31666666666667,14,6,0,2,2,1,0.5,0.0,1.0
Nate Pierre-Louis,25.0,24,435.58,156,113,38,19,13,10,0.508,0.125,0.677
Nate Renfro,27.0,3,40.74666666666667,11,9,3,3,3,2,0.714,0.0,1.0
Nate Williams,25.0,22,129.385,63,23,7,4,1,4,0.54,0.4,0.538
Nate Williams,25.0,9,288.51666666666665,169,56,31,14,4,29,0.5,0.348,0.655
Nate Williams,25.0,4,36.74333333333333,12,11,1,0,1,6,0.625,0.0,1.0
Nathan Cayo,26.0,6,38.74666666666667,6,6,2,2,1,1,0.333,0.0,1.0
Nathan Hoover,27.0,5,71.03333333333333,24,3,5,1,0,1,0.194,0.192,1.0
Nathan Knight,26.0,30,803.2033333333334,384,239,60,18,30,61,0.463,0.33,0.737
Nathan Mensah,26.0,28,357.88166666666666,57,79,10,8,16,18,0.511,0.0,0.688
Nathan Mensah,26.0,9,161.13666666666666,51,48,5,7,4,9,0.548,0.0,0.6
Natisha Hiedeman,27.0,40,1066.32,339,84,106,35,4,57,0.392,0.366,0.739
Naz Hillmon,24.0,40,541.2733333333333,164,137,27,8,3,39,0.509,0.0,0.852
Naz Reid,24.0,81,1963.8283333333334,1090,423,106,63,73,111,0.477,0.414,0.736
Neemias Queta,24.0,28,333.21666666666664,154,122,20,13,21,13,0.644,0.0,0.714
Neemias Queta,24.0,8,178.77333333333334,115,70,27,9,15,15,0.658,0.0,0.75
Neemias Queta,24.0,4,91.475,35,33,8,2,6,9,0.538,0.0,0.583
Nia Clouden,24.0,5,53.78,8,2,9,0,0,8,0.3,0.333,0.5
Nia Coffey,29.0,31,680.27,214,150,48,17,37,44,0.432,0.402,0.625
Nic Claxton,25.0,71,2115.6633333333334,841,706,147,46,146,93,0.629,0.2,0.551
Nick Ongenda,23.0,25,384.70666666666665,123,103,12,14,29,30,0.663,0.0,0.15
Nick Ongenda,23.0,7,88.96,33,22,6,1,7,2,0.619,0.0,0.7
Nick Perkins,27.0,2,3.566666666666667,3,1,0,0,0,2,1.0,1.0,0.0
Nick Richards,26.0,67,1758.7366666666667,652,539,54,26,74,73,0.691,0.0,0.737
Nick Smith Jr.,20.0,57,889.9766666666667,388,96,78,12,11,56,0.395,0.412,0.75
Nick Smith Jr.,20.0,4,136.51666666666668,83,15,22,4,1,12,0.43,0.394,0.333
Nickeil Alexander-Walker,25.0,82,1920.9183333333333,655,167,204,64,42,76,0.439,0.391,0.8
Nico Mannion,23.0,3,69.78333333333333,26,5,13,4,0,7,0.278,0.048,0.625
Nicolas Batum,35.0,60,1529.5866666666666,320,248,128,48,38,40,0.453,0.395,0.714
Nike Sibande,25.0,2,9.766666666666667,3,3,1,1,1,0,0.333,0.5,0.0
Nikola Jokić,29.0,79,2736.5333333333333,2085,976,708,108,68,237,0.583,0.359,0.817
Nikola Jović,21.0,50,995.9033333333333,412,210,97,28,15,54,0.445,0.393,0.737
Nikola Vučević,33.0,76,2609.5016666666666,1370,801,254,50,60,120,0.484,0.294,0.822
Nikolina Milić,30.0,39,494.18666666666667,231,93,33,4,5,42,0.464,0.364,0.804
Nneka Ogwumike,33.0,36,1118.965,689,316,97,61,26,80,0.512,0.339,0.87
Noah Clowney,19.0,28,466.615,157,108,25,13,23,20,0.46,0.32,0.711
Noah Clowney,19.0,19,582.645,330,149,43,18,34,33,0.491,0.339,0.769
Noah Starkey,27.0,22,339.125,150,82,10,6,13,19,0.667,0.0,0.762
Nojel Eastern,25.0,23,573.1233333333333,194,135,39,31,21,23,0.5,0.105,0.833
Norman Powell,31.0,76,1990.3783333333333,1056,195,82,43,22,66,0.486,0.435,0.831
Norris Cole,35.0,25,492.74333333333334,131,25,114,22,5,31,0.345,0.3,0.667
Nyara Sabally,24.0,33,260.295,76,70,7,4,7,18,0.424,0.222,0.75
OG Anunoby,26.0,50,1702.035,733,208,107,68,36,81,0.489,0.382,0.753
Obadiah Noel,25.0,26,772.3366666666667,359,148,94,32,8,50,0.446,0.315,0.733
Obi Toppin,26.0,82,1730.6016666666667,843,320,128,47,43,69,0.573,0.403,0.77
Ochai Agbaji,24.0,78,1641.6116666666667,455,216,83,47,44,64,0.411,0.294,0.661
Ochai Agbaji,24.0,5,149.7,92,43,12,4,8,20,0.391,0.375,0.6
Odyssey Sims,31.0,28,335.25666666666666,55,37,62,12,0,17,0.304,0.133,0.55
Olek Balcerowksi,23.0,5,99.31666666666666,37,25,7,1,7,3,0.524,0.2,0.778
Olin Carter III,27.0,28,580.6583333333333,248,55,33,8,11,17,0.377,0.324,0.72
Olivia Nelson-Ododa,23.0,39,584.6333333333333,176,144,23,20,33,30,0.537,0.0,0.708
Olivier Sarr,25.0,16,445.87166666666667,229,212,32,13,35,20,0.538,0.333,0.778
Olivier Sarr,25.0,15,98.20166666666667,34,36,2,0,7,3,0.579,0.333,0.667
Olivier-Maxence Prosper,21.0,45,463.0683333333333,184,106,28,11,5,14,0.4,0.274,0.739
Olivier-Maxence Prosper,21.0,24,800.1183333333333,439,187,47,22,13,33,0.512,0.425,0.767
Omari Moore,23.0,29,812.185,266,110,112,19,14,52,0.461,0.308,0.567
Omari Moore,23.0,5,58.21666666666667,13,12,4,7,0,6,0.4,0.333,0.5
Omer Yurtseven,26.0,48,545.1016666666667,222,208,29,8,18,37,0.538,0.208,0.679
Onuralp Bitim,25.0,23,267.9916666666667,80,32,13,3,2,10,0.381,0.273,0.8
Onuralp Bitim,25.0,12,385.55,200,47,48,9,4,20,0.456,0.433,0.833
Onyeka Okongwu,23.0,55,1404.7366666666667,561,376,74,26,60,45,0.611,0.333,0.793
Orlando Robinson,23.0,42,475.355,222,134,51,17,12,31,0.516,0.444,0.78
Orlando Robinson,23.0,9,302.2583333333333,219,105,18,12,19,30,0.575,0.375,0.632
Oscar Tshiebwe,24.0,23,625.3566666666667,373,371,41,21,21,41,0.559,0.0,0.661
